Ion;Wavelength;Unc.;Acc.
Fe I;764.76482;0.00018;
Fe II;764.7841;0.00005;D+
Fe I;764.78413;0.00018;
Fe I;765.09445;0.00018;
Fe II;765.30982;0.00012;D
Fe I;765.37591;0.00018;C
Fe II;765.4182;0.0008;
Fe II;765.4182;0.0008;D
Fe II;765.5497;0.0004;
Fe II;765.66627;0.00015;D+
Fe II;765.75169;0.00004;D
Fe II;765.7629;0.00004;C+
Fe I;765.8329;0.0005;
Fe II;766.00004;0.00007;
Fe II;766.08981;0.00004;B+
Fe I;766.11969;0.00018;
Fe I;766.14764;0.00018;
Fe II;766.25476;0.00005;D+
Fe I;766.41582;0.00018;
Fe I;766.42928;0.00018;D+
Fe II;766.4674;0.0003;D+
Fe II;766.528;;D+
Fe II;766.61373;0.00004;C+
Fe II;766.81476;0.00009;D+
Fe II;767.01745;0.00017;D+
Fe I;767.6065;0.0005;
Fe II;767.86165;0.00004;B+
Fe II;768.23507;0.00006;D+
Fe II;768.34077;0.00009;
Fe II;768.5049;0.00011;
Fe II;768.6129;0.0002;
Fe II;768.63189;0.00014;D+
Fe II;768.6926;;C+
Fe II;768.73864;0.00004;C+
Fe II;768.84514;0.00004;B+
Fe I;768.9036;0.00018;
Fe II;768.9181;0.0004;
Fe II;769.05144;0.00004;B+
Fe II;769.0687;0.00004;D+
Fe II;769.12536;0.00011;
Fe II;769.15071;0.00008;D+
Fe II;769.22592;0.00006;D+
Fe II;769.63435;0.00004;C+
Fe I;769.68122;0.00018;
Fe II;769.7595;0.0003;D+
Fe II;769.9265;0.00005;B+
Fe II;770.18852;0.00018;D
Fe II;770.45961;0.00008;D+
Fe II;770.49362;0.00004;B+
Fe I;771.0096;0.0005;
Fe I;771.0364;0.00018;C+
Fe II;771.0503;0.0005;
Fe II;771.14381;0.00005;
Fe II;771.17219;0.00009;C+
Fe II;771.3276;0.0004;
Fe I;771.46061;0.00006;
Fe II;771.52089;0.00008;
Fe II;771.6206;0.00012;D+
Fe II;771.85066;0.00004;B+
Fe I;771.90481;0.00018;
Fe I;772.07125;0.00018;
Fe II;772.1364;0.0002;D+
Fe I;772.32075;0.00018;B
Fe II;772.58489;0.00011;C+
Fe II;773.0681;0.0003;D
Fe II;773.1036;0.0003;
Fe II;773.16888;0.00004;
Fe II;773.16888;0.00004;B+
Fe II;773.26552;0.00006;C+
Fe II;773.3134;;C
Fe I;773.37227;0.00018;
Fe II;773.57981;0.00008;
Fe I;773.76656;0.00018;
Fe II;773.91636;0.00004;C+
Fe II;774.04881;0.00004;C+
Fe II;774.16078;0.00005;C+
Fe II;774.2229;0.0002;D
Fe I;774.27043;0.00018;
Fe II;774.28948;0.00004;B+
Fe II;774.28948;0.00004;D+
Fe I;774.55135;0.00018;
Fe II;774.5865;0.0004;D
Fe II;774.5928;0.0003;D+
Fe I;774.65938;0.00018;
Fe II;774.7288;0.0009;
Fe I;774.82689;0.00018;C
Fe II;774.83597;0.00004;C+
Fe II;774.83597;0.00004;B+
Fe II;774.84706;0.00004;B+
Fe I;775.11086;0.00018;
Fe II;775.24673;0.00006;D+
Fe II;775.2902;0.0004;
Fe I;775.4026;0.0005;
Fe I;775.5024;0.0012;
Fe II;775.5571;0.00007;C+
Fe II;775.60069;0.00005;C+
Fe II;776.4712;;C+
Fe II;776.6289;0.0002;D+
Fe II;776.6867;0.0003;D+
Fe II;777.34782;0.00004;C+
Fe II;777.7441;0.0003;
Fe II;777.91663;0.00017;D+
Fe I;777.9811;0.0005;
Fe II;778.03672;0.00004;C+
Fe I;778.05568;0.00018;
Fe II;778.1682;0.0005;D
Fe II;778.29986;0.00004;B+
Fe II;778.50669;0.00004;D+
Fe I;778.8744;0.0005;
Fe II;778.92783;0.00006;C+
Fe II;778.9781;0.0003;D+
Fe II;779.03426;0.00004;B+
Fe II;779.03426;0.00004;
Fe II;780.11905;0.00005;D+
Fe II;780.12495;0.00005;D
Fe I;780.24723;0.00018;
Fe II;780.4602;0.0018;D+
Fe II;780.68187;0.00004;C+
Fe I;780.79086;0.00018;
Fe II;780.8985;0.0004;
Fe I;781.08142;0.00018;
Fe I;781.3646;0.0005;
Fe II;781.5539;0.0004;D
Fe II;781.83254;0.00005;D+
Fe II;782.0532;0.0005;D
Fe I;782.08029;0.00018;
Fe II;782.09418;0.00004;B+
Fe II;782.2674;0.0005;D
Fe II;782.32296;0.00008;
Fe II;782.3309;0.0004;D
Fe II;782.4462;0.0005;
Fe II;782.9224;0.0002;D+
Fe II;782.9726;0.00004;D+
Fe II;783.0259;0.0017;
Fe II;783.2;0.0004;
Fe I;783.21963;0.00018;
Fe I;783.2661;0.0005;
Fe II;783.5617;0.0003;
Fe II;783.59048;0.00005;
Fe II;784.2881;0.0005;D+
Fe II;784.39057;0.00004;D
Fe I;784.45584;0.00018;
Fe II;784.46804;0.00004;C+
Fe II;784.976;0.002;D
Fe II;785.194;0.0003;D
Fe I;785.3637;0.0012;
Fe II;785.3637;0.0008;
Fe II;785.4761;0.0004;D+
Fe II;785.4761;0.0004;
Fe I;785.53983;0.00019;
Fe II;785.5748;0.0003;
Fe II;785.6487;0.001;
Fe II;785.7405;0.0003;
Fe II;785.9168;0.0002;D+
Fe II;785.9268;0.0002;D
Fe II;786.29491;0.00004;D+
Fe II;786.65559;0.00005;
Fe II;786.8763;0.0004;D
Fe I;786.961;0.0012;
Fe I;786.961;0.0012;
Fe II;787.4155;0.0013;D
Fe II;787.4234;;D+
Fe II;787.4746;0.0002;
Fe II;787.5823;0.0005;
Fe II;787.69725;0.00007;D+
Fe I;787.97579;0.00019;
Fe II;788.0116;0.0009;
Fe II;788.11542;0.00005;D
Fe I;788.7087;0.0005;
Fe II;788.91024;0.00013;D+
Fe II;789.0541;0.0016;
Fe XI;789.18;0.1;C
Fe I;789.2546;0.0005;
Fe I;789.2798;0.0012;
Fe II;789.44924;0.00017;D+
Fe II;789.44924;0.00017;
Fe II;789.45898;0.0001;D+
Fe II;789.7846;0.0005;
Fe II;790.3534;0.0002;
Fe II;790.76565;0.00005;C+
Fe II;790.8704;0.0004;
Fe II;791.0762;0.0002;
Fe I;791.28665;0.00019;A
Fe I;791.4712;0.00019;
Fe II;791.51061;0.00008;D+
Fe I;791.55135;0.00019;
Fe II;791.77976;0.00009;
Fe III;792.12;0.03;B
Fe III;792.12;0.03;B
Fe III;792.12;0.03;B
Fe III;792.12;0.03;B
Fe III;792.12;0.03;B
Fe II;792.3317;0.0002;D+
Fe II;792.40307;0.00009;
Fe I;792.41498;0.00019;
Fe II;792.525;0.0002;D+
Fe II;792.6879;;D+
Fe II;792.6955;0.0004;D+
Fe II;792.6955;0.0004;
Fe II;793.48872;0.00004;C+
Fe I;793.71401;0.00019;
Fe II;793.8645;0.001;
Fe II;793.89245;0.00015;
Fe I;794.10887;0.00019;C+
Fe II;794.1284;0.0003;D+
Fe I;794.18325;0.00019;
Fe II;794.50598;0.00007;D+
Fe II;794.5231;0.00008;D+
Fe I;794.58464;0.00019;
Fe I;794.59866;0.00019;
Fe I;795.0826;0.0005;
Fe I;795.3616;0.0005;
Fe II;795.43793;0.00006;D
Fe I;795.49339;0.00019;
Fe I;795.56917;0.00019;
Fe II;795.58774;0.00004;D+
Fe II;795.75906;0.0001;D+
Fe I;795.9143;0.00019;
Fe II;796.1068;0.00008;
Fe II;796.33741;0.00004;D+
Fe II;796.4157;0.0004;
Fe I;796.49725;0.00019;
Fe II;796.90444;0.00005;D+
Fe II;796.90444;0.00005;C+
Fe II;796.9821;0.0002;
Fe II;797.01754;0.00004;D+
Fe II;797.03285;0.00013;
Fe II;797.04376;0.00004;C+
Fe II;797.3026;0.0017;
Fe II;797.3026;0.0017;E
Fe I;797.4491;0.001;
Fe II;797.4691;0.0002;D+
Fe II;797.59148;0.00015;
Fe II;797.664;0.0006;D
Fe II;797.664;0.0006;
Fe II;798.19111;0.00004;D+
Fe II;798.19111;0.00004;C+
Fe I;798.19112;0.00019;
Fe II;798.4621;0.0012;
Fe I;798.6012;0.0013;
Fe II;798.732;0.001;
Fe II;798.8135;0.0004;D+
Fe II;799.1353;0.00005;D+
Fe II;799.2449;0.0002;
Fe I;799.44803;0.00007;
Fe II;799.66952;0.00008;D+
Fe I;799.68159;0.00019;
Fe I;799.7302;0.0005;
Fe II;799.8042;0.0007;
Fe I;799.8252;0.001;
Fe II;799.87;0.0002;
Fe I;799.89453;0.00019;
Fe I;800.2576;0.0013;
Fe I;800.2576;0.0013;
Fe III;800.446;0.003;B
Fe II;800.5092;0.0002;D+
Fe II;800.5281;0.0006;D+
Fe II;800.7861;0.0005;
Fe III;800.788;0.003;B
Fe II;800.86474;0.00011;D+
Fe II;801.0874;0.0002;D+
Fe III;801.123;0.003;B
Fe I;801.3016;0.0013;
Fe III;801.469;0.003;B
Fe II;801.6917;0.0003;D+
Fe III;801.792;0.003;B
Fe II;802.02994;0.00008;C+
Fe I;802.1958;0.0005;
Fe II;802.35863;0.00019;
Fe II;802.7353;0.0006;E
Fe I;802.79413;0.00019;
Fe I;802.8314;0.00019;
Fe II;802.9561;0.0008;
Fe II;803.0476;0.0015;
Fe II;803.1419;0.00006;
Fe II;803.2317;0.0002;
Fe II;803.4248;0.0002;E
Fe II;803.69884;0.00008;D
Fe II;803.7281;;D+
Fe II;803.8666;0.0002;D+
Fe II;804.2724;0.0011;
Fe II;804.38158;0.00006;
Fe II;804.52686;0.00006;D+
Fe II;804.5647;0.0002;D+
Fe I;804.60474;0.00019;
Fe I;804.7618;0.00019;
Fe II;804.8072;0.0004;
Fe II;804.82778;0.00017;D+
Fe I;804.8992;0.0005;
Fe I;805.2581;0.0005;
Fe II;805.63544;0.00014;D+
Fe II;805.63544;0.00014;
Fe II;805.7497;0.00004;
Fe II;805.7878;0.0004;
Fe I;805.93503;0.00019;
Fe II;805.93503;0.00004;
Fe II;806.015;0.006;D
Fe II;806.3182;0.0008;
Fe II;806.4285;0.0004;D+
Fe II;806.75056;0.00004;D+
Fe II;806.78897;0.00004;
Fe II;806.97177;0.0001;C+
Fe II;806.995;0.002;
Fe II;807.17531;0.00004;
Fe I;807.21642;0.0002;
Fe II;807.2264;0.0005;
Fe II;807.23859;0.00004;
Fe II;807.51502;0.00004;
Fe I;807.51504;0.0002;B+
Fe II;807.52217;0.00004;
Fe II;807.82578;0.00011;D+
Fe I;807.8398;0.0005;
Fe II;807.92271;0.00009;E
Fe II;807.99654;0.00005;D+
Fe II;808.02999;0.00008;
Fe II;808.05464;0.00004;
Fe I;808.05469;0.0002;
Fe II;808.3892;0.0005;
Fe II;808.3892;0.0005;D
Fe II;808.40164;0.00004;
Fe I;808.51718;0.0002;
Fe II;808.58782;0.00011;D+
Fe I;808.9353;0.0002;
Fe I;809.03264;0.0002;
Fe II;809.0812;0.0009;D
Fe I;809.0967;0.001;
Fe II;809.1174;0.0005;D+
Fe II;809.3656;0.00004;C+
Fe I;809.4932;0.0005;
Fe I;809.4932;0.0005;
Fe II;809.6648;0.0008;
Fe I;809.68749;0.0002;
Fe II;809.83843;0.00007;D+
Fe I;809.8385;0.0013;
Fe II;810.14836;0.00004;B+
Fe II;810.339;0.0003;
Fe II;810.4512;0.0006;
Fe I;810.6694;0.0005;
Fe II;810.7298;0.0005;
Fe II;810.74;0.003;
Fe I;810.83206;0.0002;
Fe II;810.97764;0.00004;D+
Fe II;811.04842;0.00004;
Fe I;811.2163;0.0002;
Fe II;811.3387;0.0003;
Fe II;811.3387;0.0003;
Fe II;811.4866;0.0005;
Fe II;811.67669;0.00016;
Fe II;811.88901;0.00004;
Fe III;812.368;0.005;
Fe I;812.6323;0.0005;
Fe I;812.65061;0.0002;
Fe II;813.24609;0.00009;D+
Fe II;813.24609;0.00009;
Fe II;813.69599;0.00004;
Fe II;813.7181;0.00004;
Fe V;813.8;0.3;B
Fe II;813.9006;0.0003;
Fe II;814.009;0.003;D+
Fe II;814.06118;0.00006;
Fe II;814.17916;0.00004;D+
Fe I;814.54752;0.00007;
Fe II;814.61697;0.00004;
Fe II;814.61697;0.00004;
Fe I;814.66768;0.0002;
Fe I;814.95152;0.0002;
Fe I;814.96892;0.0002;
Fe II;815.09514;0.00008;
Fe II;815.1602;0.0012;
Fe I;815.176;0.0005;
Fe II;815.75714;0.00004;C+
Fe II;815.9972;0.00004;
Fe II;816.09684;0.00004;D+
Fe II;816.09684;0.00004;
Fe II;816.18145;0.00004;
Fe II;816.4836;0.0003;
Fe I;816.8596;0.001;
Fe I;817.11413;0.0002;
Fe I;817.282;0.0005;
Fe II;817.2909;0.0008;
Fe II;817.6527;0.0004;D+
Fe I;817.89935;0.0002;
Fe II;817.96927;0.00005;D+
Fe II;818.03658;0.00004;
Fe II;818.1363;0.00006;C+
Fe II;818.22215;0.00004;D
Fe II;818.28741;0.00005;D+
Fe II;818.598;0.006;
Fe II;818.67951;0.00004;
Fe I;818.67952;0.0002;
Fe II;818.854;0.001;D+
Fe II;819.06364;0.00006;D+
Fe I;819.0828;0.0005;
Fe II;819.36976;0.00012;
Fe I;819.5247;0.001;
Fe I;819.65164;0.0002;
Fe I;819.8271;0.0005;
Fe I;819.89216;0.0002;
Fe II;820.00413;0.00004;
Fe II;820.04913;0.00009;
Fe I;820.2154;0.0005;
Fe II;820.2324;0.001;
Fe II;820.3782;0.0003;
Fe I;820.41024;0.0002;B+
Fe I;820.49367;0.0002;
Fe II;820.71469;0.00009;C+
Fe I;820.77424;0.0002;
Fe II;820.8933;0.001;D
Fe II;820.9849;0.0007;D+
Fe II;821.0532;0.0008;D
Fe II;821.1094;0.0002;D+
Fe II;821.29601;0.00007;D+
Fe I;821.58042;0.0002;
Fe II;821.7152;0.0003;D+
Fe II;821.90384;0.00004;B+
Fe I;822.03784;0.0002;C+
Fe II;822.13141;0.00004;C+
Fe II;822.17861;0.00004;
Fe II;822.2222;0.0003;
Fe II;822.6901;0.0002;C+
Fe II;822.89881;0.00004;B+
Fe II;822.9205;0.0002;
Fe I;823.0639;0.0005;
Fe III;823.088;0.003;
Fe I;823.17451;0.0002;
Fe III;823.179;0.003;
Fe I;823.23172;0.0002;
Fe II;823.3587;0.0006;
Fe III;823.545;0.003;B
Fe III;823.545;0.003;B
Fe III;823.545;0.003;B
Fe III;823.545;0.003;B
Fe III;823.545;0.003;B
Fe III;823.545;0.003;B
Fe III;823.545;0.003;B
Fe III;823.675;0.003;B
Fe III;823.675;0.003;B
Fe III;823.675;0.003;B
Fe III;823.675;0.003;B
Fe III;823.675;0.003;B
Fe II;823.71688;0.00004;C+
Fe II;823.7916;0.0003;D+
Fe I;823.8591;0.001;
Fe III;823.898;0.003;
Fe I;823.91276;0.0002;C+
Fe I;824.2517;0.0005;
Fe II;824.77217;0.00016;
Fe I;824.81304;0.0002;
Fe II;825.0354;0.00005;
Fe II;825.0701;0.0004;E
Fe II;825.43093;0.00019;
Fe II;825.4415;0.0004;D+
Fe I;825.728;0.0005;
Fe II;825.9626;0.0006;D+
Fe II;825.9849;0.0004;D+
Fe II;826.1005;0.0003;
Fe II;826.11466;0.00008;D+
Fe II;826.11466;0.00008;
Fe I;826.3435;0.0005;
Fe I;826.3719;0.0005;
Fe I;826.38262;0.0002;
Fe I;826.42784;0.00021;
Fe II;826.61986;0.00004;B+
Fe I;826.8134;0.0005;
Fe I;826.8834;0.0005;
Fe I;826.96482;0.00021;
Fe II;827.34573;0.00008;
Fe I;827.4581;0.001;
Fe I;827.58916;0.00021;
Fe I;827.8593;0.0005;
Fe II;828.05123;0.00004;C+
Fe II;828.1657;0.001;
Fe II;828.2593;0.00004;B+
Fe II;828.30239;0.00017;
Fe II;828.40558;0.00005;C+
Fe II;828.40558;0.00005;
Fe II;828.54993;0.00004;C+
Fe II;828.66925;0.00004;E
Fe I;828.7279;0.001;
Fe II;828.75888;0.00004;B+
Fe II;828.78778;0.00004;B+
Fe I;829.17645;0.00007;
Fe II;829.17647;0.00004;B+
Fe I;829.24413;0.00007;
Fe II;829.24414;0.00004;B+
Fe I;829.2809;0.0006;
Fe I;829.35141;0.00021;D+
Fe II;829.44075;0.00004;
Fe II;829.6225;0.0016;
Fe II;829.79518;0.00004;B+
Fe II;829.81677;0.00005;B+
Fe II;829.93101;0.00009;
Fe II;829.9699;0.0007;
Fe I;829.99995;0.00021;
Fe II;830.0842;0.0008;D
Fe II;830.57143;0.00011;
Fe II;830.78421;0.00004;B+
Fe I;831.00697;0.00021;
Fe I;831.4465;0.0014;
Fe II;831.4733;0.0015;
Fe II;831.5365;0.0001;
Fe II;831.59846;0.00004;B+
Fe II;831.82125;0.00004;B+
Fe I;832.1915;0.0006;
Fe I;832.4148;0.001;
Fe III;832.489;0.002;B
Fe II;832.53337;0.00004;B+
Fe II;832.6067;0.001;
Fe I;832.70558;0.00021;B
Fe I;832.8947;0.0006;
Fe I;833.19151;0.00021;
Fe I;833.2541;0.0006;
Fe II;833.32031;0.00004;B+
Fe II;833.4201;0.0004;
Fe I;833.4531;0.0006;
Fe II;833.8838;0.0006;
Fe II;833.92711;0.00004;B+
Fe I;833.94034;0.00021;
Fe I;834.0503;0.0006;
Fe I;834.2202;0.0006;
Fe I;834.28566;0.00021;
Fe I;834.3707;0.001;
Fe V;834.4;0.3;B
Fe I;834.90444;0.00021;
Fe II;835.28284;0.00007;B+
Fe II;835.4274;0.001;
Fe II;835.63859;0.00004;B+
Fe II;835.72393;0.00004;B+
Fe I;835.8522;0.0014;
Fe III;835.9221;0.002;B
Fe I;836.07951;0.00021;
Fe I;836.5633;0.00021;C
Fe II;836.57495;0.00005;B+
Fe II;836.6623;0.0003;E
Fe II;836.7026;0.0002;
Fe I;837.21133;0.00021;
Fe II;837.55268;0.00005;B+
Fe II;837.6614;0.0004;D+
Fe II;837.95968;0.00011;
Fe II;838.52638;0.00009;C+
Fe II;838.6738;0.00014;
Fe I;838.77719;0.00021;B
Fe II;838.79115;0.00006;C+
Fe II;839.0822;0.0005;
Fe II;839.271;0.0002;
Fe II;839.6187;0.0004;D
Fe II;839.6654;0.001;
Fe I;839.7134;0.0011;
Fe II;839.7946;0.0006;
Fe II;839.86002;0.00005;B+
Fe II;840.01893;0.00004;B+
Fe II;840.1134;0.0007;
Fe I;840.13995;0.00021;
Fe II;840.2292;0.0008;D+
Fe II;840.2952;0.0002;
Fe II;840.2952;0.0002;
Fe II;840.42622;0.00019;D+
Fe I;841.4088;0.0006;
Fe II;841.5543;0.0007;D+
Fe III;841.65;0.002;B
Fe II;841.8115;0.0011;
Fe I;841.9278;0.0006;
Fe II;842.05606;0.00006;B+
Fe II;842.1125;0.0003;D
Fe II;842.2446;0.0006;
Fe II;842.2446;0.0006;
Fe I;842.29136;0.00021;
Fe II;842.39253;0.00004;B+
Fe I;842.41401;0.00021;
Fe II;842.61;0.0007;
Fe II;843.42718;0.00006;
Fe I;843.4493;0.0006;
Fe II;843.6134;0.0003;
Fe II;843.7624;0.0004;
Fe II;843.91266;0.00005;B+
Fe I;843.95715;0.00021;
Fe I;844.63839;0.00021;
Fe I;844.6568;0.0006;
Fe I;844.7639;0.0011;
Fe II;845.10146;0.00004;B+
Fe I;846.5198;0.0011;
Fe I;846.6112;0.0011;
Fe I;846.6531;0.0011;
Fe I;846.84069;0.00022;B
Fe II;846.85908;0.00005;
Fe II;846.85908;0.00005;B+
Fe II;846.92345;0.00004;B+
Fe II;847.037;0.0006;D
Fe II;847.1102;0.0011;E
Fe I;847.17438;0.00022;
Fe II;847.7043;0.0002;
Fe III;847.7128;0.002;B
Fe III;847.9708;0.002;B
Fe I;848.0631;0.0006;
Fe III;848.1378;0.002;B
Fe I;848.19813;0.00022;
Fe II;849.01022;0.00004;B+
Fe II;849.06915;0.00004;B+
Fe I;849.3256;0.0006;
Fe I;849.3796;0.0014;
Fe I;849.699;0.00022;
Fe II;849.8779;0.0004;
Fe II;849.96157;0.00004;B+
Fe II;850.2714;0.0008;
Fe II;850.2714;0.0008;
Fe II;850.40012;0.00004;B+
Fe II;850.44962;0.00016;
Fe II;850.5313;0.0005;D
Fe II;850.8677;0.00004;B+
Fe III;850.9061;0.002;B
Fe III;851.272;0.002;B
Fe I;851.40716;0.00022;B
Fe II;851.51076;0.00004;D+
Fe I;851.5108;0.0015;B
Fe III;851.5288;0.002;B
Fe II;852.1512;0.0006;D+
Fe II;852.1946;0.0007;
Fe II;852.25627;0.00005;B+
Fe I;852.5029;0.0011;
Fe I;852.66684;0.00022;C
Fe I;852.7853;0.0006;
Fe II;853.7814;0.0009;
Fe I;853.80147;0.00022;
Fe II;855.16346;0.00007;
Fe II;855.50978;0.00016;E
Fe II;855.7085;0.0005;
Fe II;855.7085;0.0005;
Fe I;855.9741;0.0011;
Fe I;856.2106;0.0006;
Fe III;856.349;0.002;B
Fe I;856.779;0.0011;
Fe III;856.8419;0.002;B
Fe II;857.0099;0.0003;
Fe I;857.0099;0.0006;
Fe II;857.08332;0.00008;
Fe I;857.18047;0.00022;
Fe II;857.2438;0.0009;
Fe II;857.7124;0.0005;D+
Fe II;857.7124;0.0005;
Fe I;858.22568;0.00022;C
Fe II;858.252;0.0008;
Fe II;858.41993;0.00008;
Fe I;858.4795;0.0011;
Fe II;858.54403;0.00012;C+
Fe II;859.2831;0.0007;D+
Fe I;859.29502;0.00022;
Fe II;859.4539;0.00017;D
Fe II;859.523;0.0003;D+
Fe II;859.65795;0.00009;
Fe II;859.70361;0.00004;D
Fe I;859.88297;0.00022;B
Fe II;860.55043;0.0001;
Fe I;860.708;0.0006;
Fe I;861.06114;0.00022;
Fe I;861.18034;0.00022;C+
Fe I;861.39404;0.00022;
Fe I;861.6279;0.00022;
Fe I;861.6474;0.0006;
Fe II;861.695;;C+
Fe II;861.999;0.0014;
Fe I;862.16001;0.00022;D+
Fe II;862.6717;0.0003;
Fe I;863.2414;0.0011;
Fe II;863.51905;0.00016;
Fe II;865.1825;0.0003;E
Fe II;865.2506;0.0003;
Fe II;865.6677;0.0006;
Fe I;865.6678;0.0011;
Fe I;866.18994;0.00023;C+
Fe I;866.3715;0.0006;
Fe II;866.6719;0.0003;E
Fe II;866.7008;0.001;
Fe II;867.03973;0.00011;E
Fe II;867.1858;0.0004;
Fe I;867.1859;0.0006;
Fe II;867.3425;0.0006;
Fe I;867.47459;0.00023;C
Fe II;867.8564;0.00004;
Fe II;867.8564;0.00004;D
Fe I;867.9635;0.0006;
Fe II;868.0492;0.0005;
Fe I;868.126;0.0011;
Fe I;868.86249;0.00023;B
Fe II;868.9863;0.0003;D+
Fe I;868.9864;0.0006;
Fe II;869.8081;0.0003;C+
Fe I;869.8706;0.0011;
Fe I;869.8826;0.0015;
Fe I;869.94534;0.00023;D+
Fe II;870.1159;0.0011;E
Fe II;870.3173;0.0007;
Fe I;871.03909;0.00023;
Fe I;871.2885;0.0011;
Fe I;871.32029;0.00023;
Fe II;871.5797;;C+
Fe II;871.8034;0.0002;D
Fe II;872.23644;0.00013;B+
Fe II;872.24603;0.00004;B+
Fe II;872.8483;0.0004;
Fe I;872.9147;0.0006;
Fe II;873.2746;0.00017;E
Fe II;873.7588;0.0012;
Fe II;873.8432;0.0007;
Fe II;874.03015;0.00004;D+
Fe II;874.2482;0.0007;D+
Fe II;874.356;0.0006;
Fe I;874.7424;0.0015;
Fe II;874.9018;0.0009;
Fe II;874.9018;0.0009;
Fe II;875.0177;0.0003;E
Fe I;875.1026;0.0006;
Fe I;875.71871;0.00023;C
Fe II;875.84201;0.0001;D+
Fe II;876.341;0.003;
Fe I;876.39658;0.00023;
Fe II;876.4266;0.0007;E
Fe II;876.6003;0.0002;D
Fe II;877.46337;0.00008;
Fe II;877.5572;0.0003;D+
Fe II;878.4326;0.00014;
Fe I;878.44399;0.00023;
Fe I;879.05211;0.00023;C
Fe II;879.20792;0.00007;
Fe I;879.33433;0.00023;
Fe I;879.6483;0.00023;
Fe I;880.46253;0.00023;B
Fe I;880.81704;0.00023;
Fe II;880.89332;0.00006;E
Fe II;881.33709;0.00004;D
Fe II;881.45184;0.00004;D+
Fe I;881.45185;0.00023;
Fe I;881.6886;0.0006;
Fe I;881.9488;0.0006;
Fe II;881.9999;0.0008;D+
Fe I;882.42205;0.00023;C
Fe II;882.77579;0.00004;C
Fe I;882.8087;0.0006;
Fe II;882.8867;0.0007;D+
Fe II;882.913;0.0003;
Fe I;883.2967;0.0012;
Fe II;883.39728;0.00004;D
Fe II;883.77536;0.00019;C+
Fe I;883.82987;0.00023;
Fe I;883.84284;0.00023;C
Fe II;883.90626;0.00007;D
Fe I;884.67401;0.00023;
Fe II;884.70391;0.00004;E
Fe II;884.902;0.002;
Fe I;884.975;0.0012;
Fe II;885.6714;0.0007;
Fe II;886.0619;0.0014;
Fe II;886.1792;0.0009;
Fe II;886.19653;0.00005;D
Fe I;886.2051;0.0006;
Fe I;886.3588;0.0006;
Fe I;886.69324;0.00024;
Fe II;886.7976;0.0004;
Fe I;886.84284;0.00024;
Fe II;887.0345;0.001;
Fe II;887.14075;0.00011;
Fe II;887.5739;0.0006;D+
Fe I;887.60235;0.00024;
Fe I;887.8243;0.0012;
Fe I;887.875;0.0016;
Fe I;887.8946;0.0006;
Fe II;888.21281;0.00012;
Fe II;888.6174;0.0005;D+
Fe I;889.1404;0.0016;
Fe II;889.1928;;B
Fe II;889.7802;0.0003;D
Fe I;890.2924;0.0006;
Fe II;890.4779;0.0006;D+
Fe I;890.5994;0.0006;
Fe II;891.2603;0.0007;
Fe II;891.382;0.0007;
Fe II;892.00129;0.00004;
Fe I;892.00131;0.00024;
Fe I;892.2651;0.0006;
Fe I;892.66574;0.00008;
Fe II;892.66574;0.00004;B+
Fe II;892.6977;0.0003;
Fe I;892.90771;0.00024;C+
Fe II;893.1788;0.0008;
Fe II;893.5991;0.0004;
Fe II;893.80581;0.00019;D+
Fe I;894.0331;0.0006;
Fe I;894.2895;0.0006;
Fe I;894.30633;0.00024;
Fe I;894.51895;0.00024;
Fe I;894.62613;0.00024;
Fe I;895.01883;0.00024;
Fe II;895.0273;0.0008;
Fe I;895.0615;0.0006;
Fe II;895.3137;0.0001;C+
Fe I;895.39102;0.00008;
Fe I;895.49384;0.00024;
Fe II;895.59438;0.00018;D+
Fe II;895.69335;0.00007;
Fe II;895.8773;0.00018;
Fe I;895.9881;0.0006;
Fe II;896.0913;0.0006;
Fe I;896.1358;0.0006;
Fe II;896.3919;0.0002;
Fe I;896.9417;0.0006;
Fe I;897.1463;0.0006;
Fe II;897.1463;0.0004;
Fe II;897.45283;0.00009;
Fe II;897.4907;0.0009;
Fe I;897.54001;0.00024;C
Fe I;897.8196;0.0006;
Fe II;898.23928;0.00012;D+
Fe I;898.4888;0.00024;
Fe I;898.7137;0.0006;
Fe II;898.8913;0.0009;D
Fe II;899.04;0.0005;D
Fe I;899.4627;0.0006;
Fe I;899.9556;0.00024;D+
Fe I;900.6763;0.0016;
Fe I;900.6763;0.0016;
Fe I;900.84115;0.00024;
Fe II;901.0038;0.0002;
Fe II;901.0038;0.0002;D
Fe I;901.0594;0.00024;C+
Fe I;901.2074;0.00024;C
Fe I;901.3977;0.00024;
Fe II;901.59899;0.00004;
Fe II;901.684;0.0009;
Fe I;901.97463;0.00024;
Fe II;902.01597;0.00005;
Fe II;902.13306;0.00004;
Fe II;902.3092;0.001;
Fe I;902.43685;0.00024;
Fe II;902.43686;0.00005;
Fe I;902.47514;0.00024;
Fe I;902.6441;0.0016;
Fe I;903.07123;0.00024;
Fe II;903.3491;;B
Fe I;903.4679;0.0007;
Fe I;903.67547;0.00025;
Fe I;904.7767;0.0007;
Fe II;904.7827;0.0002;D+
Fe I;904.9349;0.0007;
Fe II;905.1951;;C
Fe I;905.25935;0.00025;
Fe II;905.3617;0.0004;D+
Fe II;905.53297;0.00008;D+
Fe I;905.7612;0.00009;
Fe I;905.7971;0.0007;
